Date,exchange_rate,
2016-09-01,1.1197,0.8930963651
2016-09-02,1.1156,0.8963786303
2016-09-05,1.1147,0.8971023594
2016-09-06,1.1255,0.8884940027
2016-09-07,1.1239,0.8897588753
2016-09-08,1.126,0.8880994671
2016-09-09,1.1233,0.8902341316
2016-09-12,1.1235,0.8900756564
2016-09-13,1.122,0.8912655971
2016-09-14,1.125,0.8888888889
2016-09-15,1.1244,0.8893632159
2016-09-16,1.1155,0.896458987
2016-09-19,1.1175,0.8948545861
2016-09-20,1.1151,0.8967805578
2016-09-21,1.1189,0.8937349182
2016-09-22,1.1208,0.892219843
2016-09-23,1.1226,0.8907892393
2016-09-26,1.1254,0.8885729518
2016-09-27,1.1215,0.8916629514
2016-09-28,1.1217,0.8915039672
2016-09-29,1.1222,0.8911067546
2016-09-30,1.1235,0.8900756564
2016-10-03,1.1211,0.89198109
2016-10-04,1.1204,0.8925383792
2016-10-05,1.1205,0.8924587238
2016-10-06,1.1151,0.8967805578
2016-10-07,1.1201,0.8927774306
2016-10-10,1.1139,0.8977466559
2016-10-11,1.1054,0.9046499005
2016-10-12,1.1007,0.9085127646
2016-10-13,1.1056,0.9044862518
2016-10-14,1.0972,0.911410864
2016-10-17,1.1,0.9090909091
2016-10-18,1.0981,0.910663874
2016-10-19,1.0974,0.9112447603
2016-10-20,1.0929,0.9149967975
2016-10-21,1.0884,0.9187798603
2016-10-24,1.0882,0.9189487227
2016-10-25,1.0889,0.9183579759
2016-10-26,1.0908,0.9167583425
2016-10-27,1.0897,0.9176837662
2016-10-28,1.0985,0.9103322713
2016-10-31,1.0981,0.910663874
2016-11-01,1.1055,0.9045680687
2016-11-02,1.1098,0.9010632546
2016-11-03,1.1105,0.9004952724
2016-11-04,1.1141,0.897585495
2016-11-07,1.1041,0.905715062
2016-11-08,1.1026,0.9069472157
2016-11-09,1.091,0.9165902841
2016-11-10,1.0893,0.9180207473
2016-11-11,1.0855,0.9212344542
2016-11-14,1.0737,0.9313588526
2016-11-15,1.0722,0.9326618168
2016-11-16,1.0691,0.9353661959
2016-11-17,1.0626,0.9410878976
2016-11-18,1.0588,0.9444654326
2016-11-21,1.063,0.9407337723
2016-11-22,1.0627,0.9409993413
2016-11-23,1.0553,0.9475978395
2016-11-24,1.0554,0.9475080538
2016-11-25,1.0589,0.9443762395
2016-11-28,1.0614,0.9421518749
2016-11-29,1.065,0.9389671362
2016-11-30,1.0589,0.9443762395
2016-12-01,1.0661,0.9379983116
2016-12-02,1.0664,0.9377344336
2016-12-05,1.0764,0.9290226682
2016-12-06,1.0718,0.9330098899
2016-12-07,1.0753,0.9299730308
2016-12-08,1.0615,0.9420631182
2016-12-09,1.0561,0.9468800303
2016-12-12,1.0635,0.9402914904
2016-12-13,1.0626,0.9410878976
2016-12-14,1.0536,0.9491268033
2016-12-15,1.0414,0.9602458229
2016-12-16,1.0451,0.9568462348
2016-12-19,1.0402,0.9613535858
2016-12-20,1.0388,0.9626492106
2016-12-21,1.0424,0.9593246355
2016-12-22,1.0437,0.9581297308
2016-12-23,1.0456,0.9563886764
2016-12-26,1.0455,0.956480153
2016-12-27,1.0457,0.9562972172
2016-12-28,1.0413,0.960338039
2016-12-29,1.049,0.9532888465
2016-12-30,1.0517,0.9508414947
2017-01-02,1.0455,0.956480153
2017-01-03,1.0405,0.9610764056
2017-01-04,1.0489,0.9533797311
2017-01-05,1.0607,0.94277364
2017-01-06,1.0532,0.9494872769
2017-01-09,1.0574,0.9457159069
2017-01-10,1.0554,0.9475080538
2017-01-11,1.0582,0.945000945
2017-01-12,1.0613,0.9422406483
2017-01-13,1.0643,0.9395847036
2017-01-16,1.0601,0.9433072352
2017-01-17,1.0713,0.9334453468
2017-01-18,1.063,0.9407337723
2017-01-19,1.0664,0.9377344336
2017-01-20,1.0703,0.9343174811
2017-01-23,1.0765,0.9289363679
2017-01-24,1.0731,0.9318796012
2017-01-25,1.0748,0.9304056569
2017-01-26,1.0682,0.9361542782
2017-01-27,1.0699,0.9346667913
2017-01-30,1.0695,0.9350163628
2017-01-31,1.0798,0.9260974254
2017-02-01,1.0769,0.928591327
2017-02-02,1.0759,0.9294544103
2017-02-03,1.0783,0.9273856997
2017-02-06,1.075,0.9302325581
2017-02-07,1.0683,0.9360666479
2017-02-08,1.0698,0.9347541597
2017-02-09,1.0655,0.9385265134
2017-02-10,1.0643,0.9395847036
2017-02-13,1.0598,0.9435742593
2017-02-14,1.0578,0.9453582908
2017-02-15,1.0601,0.9433072352
2017-02-16,1.0674,0.9368559116
2017-02-17,1.0616,0.9419743783
2017-02-20,1.0614,0.9421518749
2017-02-21,1.0536,0.9491268033
2017-02-22,1.0558,0.9471490813
2017-02-23,1.0582,0.945000945
2017-02-24,1.0563,0.9467007479
2017-02-27,1.0587,0.9445546425
2017-02-28,1.0576,0.9455370651
2017-03-01,1.0547,0.948136911
2017-03-02,1.0507,0.9517464547
2017-03-03,1.0622,0.9414422896
2017-03-06,1.0582,0.945000945
2017-03-07,1.0566,0.9464319515
2017-03-08,1.0541,0.9486765961
2017-03-09,1.0577,0.9454476695
2017-03-10,1.0673,0.9369436897
2017-03-13,1.0653,0.9387027129
2017-03-14,1.0604,0.9430403621
2017-03-15,1.0734,0.9316191541
2017-03-16,1.0766,0.9288500836
2017-03-17,1.0738,0.9312721177
2017-03-20,1.0739,0.931185399
2017-03-21,1.0811,0.9249838128
2017-03-22,1.0797,0.926183199
2017-03-23,1.0783,0.9273856997
2017-03-24,1.0798,0.9260974254
2017-03-27,1.0864,0.9204712813
2017-03-28,1.0814,0.9247272055
2017-03-29,1.0766,0.9288500836
2017-03-30,1.0674,0.9368559116
2017-03-31,1.0652,0.9387908374
2017-04-03,1.067,0.9372071228
2017-04-04,1.0674,0.9368559116
2017-04-05,1.0663,0.9378223764
2017-04-06,1.0644,0.9394964299
2017-04-07,1.0591,0.9441979039
2017-04-10,1.0596,0.9437523594
2017-04-11,1.0605,0.942951438
2017-04-12,1.0665,0.9376465073
2017-04-13,1.0613,0.9422406483
2017-04-14,1.0618,0.9417969486
2017-04-17,1.0643,0.9395847036
2017-04-18,1.073,0.9319664492
2017-04-19,1.0711,0.9336196434
2017-04-20,1.0717,0.9330969488
2017-04-21,1.0728,0.9321401939
2017-04-24,1.0868,0.9201324991
2017-04-25,1.0926,0.9152480322
2017-04-26,1.0904,0.9170946442
2017-04-27,1.0873,0.9197093718
2017-04-28,1.0895,0.9178522258
2017-05-01,1.0899,0.9175153684
2017-05-02,1.093,0.9149130833
2017-05-03,1.0886,0.9186110601
2017-05-04,1.0985,0.9103322713
2017-05-05,1.0998,0.9092562284
2017-05-08,1.0924,0.9154155987
2017-05-09,1.0874,0.9196247931
2017-05-10,1.0868,0.9201324991
2017-05-11,1.0861,0.9207255317
2017-05-12,1.0931,0.9148293843
2017-05-15,1.0975,0.9111617312
2017-05-16,1.1083,0.9022827754
2017-05-17,1.1159,0.8961376467
2017-05-18,1.1103,0.90065748
2017-05-19,1.1206,0.8923790826
2017-05-22,1.1237,0.8899172377
2017-05-23,1.1183,0.8942144326
2017-05-24,1.1219,0.8913450397
2017-05-25,1.121,0.8920606601
2017-05-26,1.1183,0.8942144326
2017-05-29,1.1164,0.8957362952
2017-05-30,1.1186,0.8939746111
2017-05-31,1.1244,0.8893632159
2017-06-01,1.1213,0.8918219923
2017-06-02,1.1279,0.8866034223
2017-06-05,1.1254,0.8885729518
2017-06-06,1.1277,0.8867606633
2017-06-07,1.1257,0.8883361464
2017-06-08,1.1214,0.8917424648
2017-06-09,1.1195,0.8932559178
2017-06-12,1.1203,0.8926180487
2017-06-13,1.1211,0.89198109
2017-06-14,1.1218,0.8914244963
2017-06-15,1.1145,0.8972633468
2017-06-16,1.1198,0.8930166101
2017-06-19,1.1149,0.8969414297
2017-06-20,1.1134,0.8981498114
2017-06-21,1.1168,0.8954154728
2017-06-22,1.1152,0.8967001435
2017-06-23,1.1194,0.8933357156
2017-06-26,1.1182,0.8942944017
2017-06-27,1.1339,0.8819119852
2017-06-28,1.1378,0.8788890842
2017-06-29,1.1441,0.8740494712
2017-06-30,1.1426,0.8751969193
2017-07-03,1.1364,0.8799718409
2017-07-04,1.1346,0.881367883
2017-07-05,1.1352,0.8809020437
2017-07-06,1.1423,0.8754267706
2017-07-07,1.1401,0.8771160425
2017-07-10,1.1399,0.877269936
2017-07-11,1.1467,0.8720676725
2017-07-12,1.1412,0.8762705924
2017-07-13,1.1398,0.877346903
2017-07-14,1.147,0.8718395815
2017-07-17,1.1478,0.8712319219
2017-07-18,1.1554,0.8655011252
2017-07-19,1.1515,0.8684324794
2017-07-20,1.1631,0.8597713008
2017-07-21,1.1663,0.8574123296
2017-07-24,1.1642,0.8589589418
2017-07-25,1.1647,0.8585901949
2017-07-26,1.1734,0.8522243054
2017-07-27,1.1677,0.8563843453
2017-07-28,1.1751,0.850991405
2017-07-31,1.1842,0.8444519507
2017-08-01,1.1802,0.8473140146
2017-08-02,1.1856,0.8434547908
2017-08-03,1.187,0.8424599832
2017-08-04,1.1773,0.8494011722
2017-08-07,1.1795,0.8478168716
2017-08-08,1.1752,0.8509189925
2017-08-09,1.1759,0.85041245
2017-08-10,1.1772,0.8494733265
2017-08-11,1.1821,0.8459521191
2017-08-14,1.178,0.8488964346
2017-08-15,1.1735,0.852151683
2017-08-16,1.1767,0.8498342823
2017-08-17,1.1723,0.85302397
2017-08-18,1.1761,0.8502678344
2017-08-21,1.1815,0.8463817182
2017-08-22,1.1762,0.850195545
2017-08-23,1.1807,0.8469551961
2017-08-24,1.1799,0.8475294516
2017-08-25,1.1924,0.8386447501
2017-08-28,1.1979,0.8347942232
2017-08-29,1.1972,0.8352823254
2017-08-30,1.1884,0.8414675194
2017-08-31,1.191,0.8396305626
2017-09-01,1.186,0.8431703204
2017-09-04,1.1896,0.8406186954
2017-09-05,1.1914,0.8393486654
2017-09-06,1.1917,0.8391373668
2017-09-07,1.2023,0.8317391666
2017-09-08,1.2036,0.8308408109
2017-09-11,1.1953,0.8366100561
2017-09-12,1.1967,0.8356313195
2017-09-13,1.1885,0.8413967186
2017-09-14,1.1919,0.8389965601
2017-09-15,1.1945,0.8371703642
2017-09-18,1.1954,0.8365400703
2017-09-19,1.1994,0.8337502084
2017-09-20,1.1892,0.8409014464
2017-09-21,1.1941,0.8374507998
2017-09-22,1.1951,0.8367500628
2017-09-25,1.1848,0.8440243079
2017-09-26,1.1793,0.8479606546
2017-09-27,1.1745,0.8514261388
2017-09-28,1.1786,0.8484642797
2017-09-29,1.1814,0.8464533604
2017-10-02,1.1733,0.8522969403
2017-10-03,1.1744,0.8514986376
2017-10-04,1.1759,0.85041245
2017-10-05,1.1711,0.8538980446
2017-10-06,1.173,0.852514919
2017-10-09,1.174,0.8517887564
2017-10-10,1.1808,0.8468834688
2017-10-11,1.1859,0.84324142
2017-10-12,1.183,0.8453085376
2017-10-13,1.182,0.8460236887
2017-10-16,1.1796,0.8477449983
2017-10-17,1.1766,0.8499065103
2017-10-18,1.1787,0.8483922966
2017-10-19,1.1852,0.8437394533
2017-10-20,1.1784,0.8486082824
2017-10-23,1.1749,0.8511362669
2017-10-24,1.1761,0.8502678344
2017-10-25,1.1813,0.8465250148
2017-10-26,1.1651,0.8582954253
2017-10-27,1.1608,0.8614748449
2017-10-30,1.1651,0.8582954253
2017-10-31,1.1646,0.8586639189
2017-11-01,1.1619,0.860659265
2017-11-02,1.1658,0.8577800652
2017-11-03,1.1608,0.8614748449
2017-11-06,1.161,0.8613264427
2017-11-07,1.1587,0.8630361612
2017-11-08,1.1595,0.8624407072
2017-11-09,1.1642,0.8589589418
2017-11-10,1.1665,0.8572653236
2017-11-13,1.1667,0.857118368
2017-11-14,1.1798,0.8476012884
2017-11-15,1.1791,0.8481044865
2017-11-16,1.177,0.849617672
2017-11-17,1.179,0.8481764207
2017-11-20,1.1733,0.8522969403
2017-11-21,1.1738,0.8519338899
2017-11-22,1.1822,0.8458805617
2017-11-23,1.1851,0.8438106489
2017-11-24,1.1933,0.838012235
2017-11-27,1.1898,0.8404773912
2017-11-28,1.184,0.8445945946
2017-11-29,1.1847,0.8440955516
2017-11-30,1.1904,0.8400537634
2017-12-01,1.1896,0.8406186954
2017-12-04,1.1866,0.8427439744
2017-12-05,1.1826,0.8455944529
2017-12-06,1.1796,0.8477449983
2017-12-07,1.1773,0.8494011722
2017-12-08,1.1773,0.8494011722
2017-12-11,1.1769,0.8496898632
2017-12-12,1.1742,0.8516436723
2017-12-13,1.1826,0.8455944529
2017-12-14,1.1778,0.8490405841
2017-12-15,1.1749,0.8511362669
2017-12-18,1.1782,0.8487523341
2017-12-19,1.184,0.8445945946
2017-12-20,1.1871,0.8423890152
2017-12-21,1.1874,0.8421761833
2017-12-22,1.1862,0.8430281571
2017-12-25,1.187,0.8424599832
2017-12-26,1.1858,0.8433125316
2017-12-27,1.1888,0.8411843876
2017-12-28,1.1943,0.8373105585
2017-12-29,1.2005,0.8329862557
2018-01-01,1.2012,0.8325008325
2018-01-02,1.2059,0.8292561572
2018-01-03,1.2015,0.8322929671
2018-01-04,1.2068,0.8286377196
2018-01-05,1.2029,0.8313242996
2018-01-08,1.1967,0.8356313195
2018-01-09,1.1937,0.8377314233
2018-01-10,1.1948,0.8369601607
2018-01-11,1.2032,0.8311170213
2018-01-12,1.2202,0.8195377807
2018-01-15,1.2264,0.815394651
2018-01-16,1.226,0.8156606852
2018-01-17,1.2186,0.8206138191
2018-01-18,1.2238,0.8171269815
2018-01-19,1.2222,0.8181966945
2018-01-22,1.2262,0.8155276464
2018-01-23,1.2299,0.8130742337
2018-01-24,1.2408,0.805931657
2018-01-25,1.2396,0.8067118425
2018-01-26,1.2427,0.8046994448
2018-01-29,1.2383,0.8075587499
2018-01-30,1.2402,0.806321561
2018-01-31,1.2414,0.8055421299
2018-02-01,1.251,0.7993605116
2018-02-02,1.2463,0.8023750301
2018-02-05,1.2367,0.8086035417
2018-02-06,1.2377,0.8079502303
2018-02-07,1.2264,0.815394651
2018-02-08,1.2247,0.8165264963
2018-02-09,1.2252,0.8161932746
2018-02-12,1.2292,0.81353726
2018-02-13,1.2352,0.8095854922
2018-02-14,1.2451,0.8031483415
2018-02-15,1.2506,0.7996161842
2018-02-16,1.2406,0.8060615831
2018-02-19,1.2407,0.8059966148
2018-02-20,1.2337,0.8105698306
2018-02-21,1.2284,0.8140670791
2018-02-22,1.233,0.8110300081
2018-02-23,1.2297,0.8132064731
2018-02-24,1.2297,0.8132064731
2018-02-25,1.229,0.8136696501
2018-02-26,1.232,0.8116883117
2018-02-27,1.2232,0.8175277959
2018-02-28,1.22,0.8196721311
2018-03-01,1.2274,0.8147303243
2018-03-02,1.232,0.8116883117
2018-03-03,1.232,0.8116883117
2018-03-04,1.232,0.8116883117
2018-03-05,1.234,0.8103727715
2018-03-06,1.2419,0.8052178114
2018-03-07,1.2416,0.8054123711
2018-03-08,1.2311,0.8122816993
2018-03-09,1.2311,0.8122816993
2018-03-10,1.2311,0.8122816993
2018-03-11,1.2312,0.8122157245
2018-03-12,1.2343,0.8101758082
2018-03-13,1.2396,0.8067118425
2018-03-14,1.2379,0.8078196946
2018-03-15,1.2311,0.8122816993
2018-03-16,1.23,0.8130081301
2018-03-17,1.23,0.8130081301
2018-03-18,1.2284,0.8140670791
2018-03-19,1.234,0.8103727715
2018-03-20,1.2252,0.8161932746
2018-03-21,1.2352,0.8095854922
2018-03-22,1.2329,0.8110957904
2018-03-23,1.2362,0.8089305938
2018-03-24,1.2362,0.8089305938
2018-03-25,1.2358,0.809192426
2018-03-26,1.2461,0.8025038119
2018-03-27,1.2413,0.8056070249
2018-03-28,1.2315,0.8120178644
2018-03-29,1.2306,0.8126117341
2018-03-30,1.2327,0.811227387
2018-03-31,1.2327,0.811227387
2018-04-01,1.2317,0.8118860112
2018-04-02,1.2297,0.8132064731
2018-04-03,1.2282,0.8141996418
2018-04-04,1.229,0.8136696501
2018-04-05,1.2256,0.815926893
2018-04-06,1.2288,0.8138020833
2018-04-07,1.2288,0.8138020833
2018-04-08,1.2274,0.8147303243
2018-04-09,1.2327,0.811227387
2018-04-10,1.2367,0.8086035417
2018-04-11,1.2375,0.8080808081
2018-04-12,1.2334,0.8107669856
2018-04-13,1.2336,0.8106355383
2018-04-14,1.2336,0.8106355383
2018-04-15,1.2337,0.8105698306
2018-04-16,1.2387,0.8072979737
2018-04-17,1.2377,0.8079502303
2018-04-18,1.2382,0.8076239703
2018-04-19,1.2349,0.8097821686
2018-04-20,1.2288,0.8138020833
2018-04-21,1.2288,0.8138020833
2018-04-22,1.2279,0.8143985667
2018-04-23,1.2213,0.8187996397
2018-04-24,1.2243,0.8167932696
2018-04-25,1.2176,0.8212877792
2018-04-26,1.2112,0.8256274769
2018-04-27,1.2131,0.82433435
2018-04-28,1.2131,0.82433435
2018-04-29,1.2124,0.8248102936
2018-04-30,1.2085,0.8274720728
2018-05-01,1.1995,0.8336807003
2018-05-02,1.1956,0.8364001338
2018-05-03,1.1993,0.8338197282
2018-05-04,1.1966,0.8357011533
2018-05-05,1.1966,0.8357011533
2018-05-06,1.196,0.8361204013
2018-05-07,1.1942,0.8373806733
2018-05-08,1.1871,0.8423890152
2018-05-09,1.185,0.8438818565
2018-05-10,1.1919,0.8389965601
2018-05-11,1.1949,0.8368901163
2018-05-12,1.1949,0.8368901163
2018-05-13,1.1955,0.8364700962
2018-05-14,1.1936,0.8378016086
2018-05-15,1.1826,0.8455944529
2018-05-16,1.1819,0.8460952703
2018-05-17,1.1795,0.8478168716
2018-05-18,1.1773,0.8494011722
2018-05-19,1.1773,0.8494011722
2018-05-20,1.177,0.849617672
2018-05-21,1.1794,0.847888757
2018-05-22,1.1791,0.8481044865
2018-05-23,1.1712,0.8538251366
2018-05-24,1.1726,0.8528057309
2018-05-25,1.1666,0.8571918395
2018-05-26,1.1666,0.8571918395
2018-05-27,1.1692,0.8552856654
2018-05-28,1.1629,0.8599191676
2018-05-29,1.1542,0.8664009704
2018-05-30,1.1669,0.8569714629
2018-05-31,1.1696,0.8549931601
2018-06-01,1.1666,0.8571918395
2018-06-02,1.1666,0.8571918395
2018-06-03,1.1671,0.856824608
2018-06-04,1.1704,0.8544087491
2018-06-05,1.1729,0.8525876034
2018-06-06,1.1786,0.8484642797
2018-06-07,1.1797,0.8476731372
2018-06-08,1.177,0.849617672
2018-06-09,1.177,0.849617672
2018-06-10,1.1784,0.8486082824
2018-06-11,1.1778,0.8490405841
2018-06-12,1.1751,0.850991405
2018-06-13,1.1808,0.8468834688
2018-06-14,1.157,0.8643042351
2018-06-15,1.1605,0.8616975442
2018-06-16,1.1605,0.8616975442
2018-06-17,1.1597,0.8622919721
2018-06-18,1.1633,0.8596234849
2018-06-19,1.1594,0.862515094
2018-06-20,1.1582,0.8634087377
2018-06-21,1.1609,0.8614006374
2018-06-22,1.1654,0.8580744809
2018-06-23,1.1654,0.8580744809
2018-06-24,1.1664,0.8573388203
2018-06-25,1.1704,0.8544087491
2018-06-26,1.1654,0.8580744809
2018-06-27,1.1567,0.8645283998
2018-06-28,1.1566,0.8646031472
2018-06-29,1.169,0.8554319932
2018-06-30,1.169,0.8554319932
2018-07-01,1.1684,0.855871277
2018-07-02,1.1645,0.8587376556
2018-07-03,1.166,0.8576329331
2018-07-04,1.1665,0.8572653236
2018-07-05,1.1696,0.8549931601
2018-07-06,1.1759,0.85041245
2018-07-07,1.1759,0.85041245
2018-07-08,1.1755,0.850701829
2018-07-09,1.1759,0.85041245
2018-07-10,1.173,0.852514919
2018-07-11,1.1678,0.8563110122
2018-07-12,1.1667,0.857118368
2018-07-13,1.1689,0.8555051758
2018-07-14,1.1689,0.8555051758
2018-07-15,1.1681,0.8560910881
2018-07-16,1.1714,0.853679358
2018-07-17,1.1656,0.8579272478
2018-07-18,1.1648,0.8585164835
2018-07-19,1.1659,0.8577064928
2018-07-20,1.1733,0.8522969403
2018-07-21,1.1733,0.8522969403
2018-07-22,1.1733,0.8522969403
2018-07-23,1.1697,0.854920065
2018-07-24,1.1688,0.855578371
2018-07-25,1.1741,0.8517162082
2018-07-26,1.1647,0.8585901949
2018-07-27,1.1654,0.8580744809
2018-07-28,1.1654,0.8580744809
2018-07-29,1.166,0.8576329331
2018-07-30,1.1707,0.854189801
2018-07-31,1.1689,0.8555051758
2018-08-01,1.1663,0.8574123296
2018-08-02,1.1585,0.8631851532
2018-08-03,1.1583,0.8633341967
2018-08-04,1.1583,0.8633341967
2018-08-05,1.1562,0.864902266
2018-08-06,1.1559,0.8651267411
2018-08-07,1.1603,0.8618460743
2018-08-08,1.161,0.8613264427
2018-08-09,1.1524,0.867754252
2018-08-10,1.1423,0.8754267706
2018-08-11,1.1423,0.8754267706
2018-08-12,1.1395,0.877577885
2018-08-13,1.1401,0.8771160425
2018-08-14,1.1347,0.8812902089
2018-08-15,1.1343,0.8816009874
2018-08-16,1.1374,0.8791981713
2018-08-17,1.1449,0.8734387283
2018-08-18,1.1449,0.8734387283
2018-08-19,1.1438,0.8742787201
2018-08-20,1.1489,0.8703977718
2018-08-21,1.1574,0.8640055296
2018-08-22,1.1588,0.8629616845
2018-08-23,1.1542,0.8664009704
2018-08-24,1.1633,0.8596234849
2018-08-25,1.1633,0.8596234849
2018-08-26,1.1649,0.8584427848
2018-08-27,1.1683,0.8559445348
2018-08-28,1.1691,0.855358823
2018-08-29,1.1709,0.8540438979
2018-08-30,1.1664,0.8573388203
2018-08-31,1.1621,0.8605111436
2018-09-01,1.1621,0.8605111436
2018-09-02,1.16,0.8620689655
2018-09-03,1.1615,0.8609556608
2018-09-04,1.1586,0.8631106508
2018-09-05,1.1635,0.8594757198
2018-09-06,1.162,0.8605851979
2018-09-07,1.1572,0.8641548566
2018-09-08,1.1572,0.8641548566
2018-09-09,1.1561,0.8649770781
2018-09-10,1.1594,0.862515094
2018-09-11,1.1596,0.8623663332
2018-09-12,1.1627,0.8600670852
2018-09-13,1.1693,0.8552125203
2018-09-14,1.1635,0.8594757198
2018-09-15,1.1635,0.8594757198
2018-09-17,1.1673,0.8566778035
2018-09-18,1.1679,0.8562376916
2018-09-19,1.1671,0.856824608
2018-09-20,1.1779,0.8489685033
2018-09-21,1.1769,0.8496898632
2018-09-22,1.1769,0.8496898632
2018-09-24,1.1749,0.8511362669
2018-09-25,1.1766,0.8499065103
2018-09-26,1.1751,0.850991405
2018-09-27,1.1638,0.8592541674
2018-09-28,1.1621,0.8605111436
2018-09-29,1.1621,0.8605111436
2018-10-01,1.1577,0.863781636
2018-10-02,1.155,0.8658008658
2018-10-03,1.1487,0.8705493166
2018-10-04,1.1516,0.8683570684
2018-10-05,1.1534,0.8670019074
2018-10-06,1.1534,0.8670019074
2018-10-08,1.1493,0.8700948403
2018-10-09,1.1496,0.8698677801
2018-10-10,1.1533,0.8670770832
2018-10-11,1.1593,0.8625894937
2018-10-12,1.1575,0.8639308855
2018-10-13,1.1575,0.8639308855
2018-10-15,1.1584,0.8632596685
2018-10-16,1.1575,0.8639308855
2018-10-17,1.1501,0.8694896096
2018-10-18,1.1455,0.8729812309
2018-10-19,1.1531,0.8672274738
2018-10-20,1.1531,0.8672274738
2018-10-22,1.1467,0.8720676725
2018-10-23,1.1472,0.8716875872
2018-10-24,1.1399,0.877269936
2018-10-25,1.1375,0.8791208791
2018-10-26,1.1424,0.8753501401
2018-10-27,1.1424,0.8753501401
2018-10-29,1.1373,0.879275477
2018-10-30,1.1343,0.8816009874
2018-10-31,1.1317,0.8836264028
2018-11-01,1.1405,0.8768084174
2018-11-02,1.1389,0.8780402142
2018-11-03,1.1389,0.8780402142
2018-11-05,1.1411,0.8763473841
2018-11-06,1.142,0.8756567426
2018-11-07,1.1431,0.874814102
2018-11-08,1.1365,0.8798944127
2018-11-09,1.1337,0.8820675664
2018-11-10,1.1337,0.8820675664
2018-11-12,1.1223,0.8910273545
2018-11-13,1.1295,0.8853474989
2018-11-14,1.1313,0.8839388314
2018-11-15,1.1329,0.8826904405
2018-11-16,1.1421,0.8755800718
2018-11-17,1.1421,0.8755800718
2018-11-19,1.1453,0.8731336768
2018-11-20,1.1367,0.8797395971
2018-11-21,1.1383,0.8785030308
2018-11-22,1.1405,0.8768084174
2018-11-23,1.1342,0.8816787163
2018-11-24,1.1342,0.8816787163
2018-11-26,1.1331,0.8825346395
2018-11-27,1.1294,0.8854258899
2018-11-28,1.1368,0.8796622097
2018-11-29,1.1388,0.8781173165
2018-11-30,1.1318,0.8835483301
2018-12-01,1.1318,0.8835483301
2018-12-03,1.1353,0.8808244517
2018-12-04,1.1341,0.8817564589
2018-12-05,1.1347,0.8812902089
2018-12-06,1.1377,0.8789663356
2018-12-07,1.1382,0.8785802144
2018-12-08,1.1382,0.8785802144
2018-12-10,1.1353,0.8808244517
2018-12-11,1.1319,0.8834702712
2018-12-12,1.1371,0.8794301293
2018-12-13,1.1358,0.8804366966
2018-12-14,1.1309,0.8842514811
2018-12-15,1.1309,0.8842514811
2018-12-17,1.1348,0.8812125485
2018-12-18,1.1369,0.879584836
2018-12-19,1.138,0.8787346221
2018-12-20,1.1451,0.8732861759
2018-12-21,1.1383,0.8785030308
2018-12-22,1.1383,0.8785030308
2018-12-24,1.1399,0.877269936
2018-12-25,1.1402,0.8770391159
2018-12-26,1.1356,0.8805917577
2018-12-27,1.1429,0.8749671887
2018-12-28,1.1438,0.8742787201
2018-12-29,1.1438,0.8742787201
2018-12-31,1.1482,0.8709284097
2019-01-01,1.1465,0.8722197994
2019-01-02,1.1338,0.8819897689
2019-01-03,1.1394,0.8776549061
2019-01-04,1.1396,0.8775008775
2019-01-05,1.1396,0.8775008775
2019-01-07,1.1476,0.8713837574
2019-01-08,1.144,0.8741258741
2019-01-09,1.1546,0.8661008141
2019-01-10,1.1499,0.8696408383
2019-01-11,1.147,0.8718395815
2019-01-12,1.147,0.8718395815
2019-01-14,1.1468,0.8719916289
2019-01-15,1.1406,0.8767315448
2019-01-16,1.1396,0.8775008775
2019-01-17,1.1388,0.8781173165
2019-01-18,1.1372,0.8793527963
2019-01-19,1.1372,0.8793527963
2019-01-21,1.137,0.8795074758
2019-01-22,1.1362,0.8801267383
2019-01-23,1.1379,0.8788118464
2019-01-24,1.1307,0.8844078889
2019-01-25,1.14,0.8771929825
2019-01-26,1.14,0.8771929825
2019-01-28,1.1428,0.8750437522
2019-01-29,1.1435,0.8745080892
2019-01-30,1.1482,0.8709284097
2019-01-31,1.1446,0.8736676568
2019-02-01,1.1457,0.8728288383
2019-02-02,1.1457,0.8728288383
2019-02-04,1.1436,0.8744316194
2019-02-05,1.1406,0.8767315448
2019-02-06,1.1364,0.8799718409
2019-02-07,1.1343,0.8816009874
2019-02-08,1.1335,0.8822232025
2019-02-09,1.1335,0.8822232025
2019-02-11,1.1276,0.8868393047
2019-02-12,1.1329,0.8826904405
2019-02-13,1.1255,0.8884940027
2019-02-14,1.1296,0.8852691218
2019-02-15,1.1296,0.8852691218
2019-02-16,1.1296,0.8852691218
2019-02-18,1.131,0.884173298
2019-02-19,1.1338,0.8819897689
2019-02-20,1.1345,0.8814455707
2019-02-21,1.1339,0.8819119852
2019-02-22,1.1342,0.8816787163
2019-02-23,1.1342,0.8816787163
2019-02-25,1.1358,0.8804366966
2019-02-26,1.1392,0.8778089888
2019-02-27,1.1372,0.8793527963
2019-02-28,1.1369,0.879584836
2019-03-01,1.1378,0.8788890842
2019-03-02,1.1378,0.8788890842
2019-03-04,1.1339,0.8819119852
2019-03-05,1.1301,0.8848774445
2019-03-06,1.1308,0.8843296781
2019-03-07,1.1192,0.8934953538
2019-03-08,1.1239,0.8897588753
2019-03-09,1.1239,0.8897588753
2019-03-11,1.1264,0.8877840909
2019-03-12,1.129,0.8857395926
2019-03-13,1.1336,0.8821453776
