Date,Price,Open,High,Low,Vol,Change,left,right,Volume
"Nov 30, 2014",374.9,376.3,381.1,372.6,11.29K,-0.36%,11.29,K,11290
"Nov 29, 2014",376.3,377.6,389.3,372.2,83.45K,-0.35%,83.45,K,83450
"Nov 28, 2014",377.6,368.8,383.3,358.4,43.02K,2.38%,43.02,K,43020
"Nov 27, 2014",368.8,365.4,374.4,364.8,13.85K,0.95%,13.85,K,13850
"Nov 26, 2014",365.4,376.4,378.3,364,23.98K,-2.94%,23.98,K,23980
"Nov 25, 2014",376.4,378.9,395.7,370.6,45.32K,-0.64%,45.32,K,45320
"Nov 24, 2014",378.9,365.9,388.7,361.9,24.57K,3.55%,24.57,K,24570
"Nov 23, 2014",365.9,352,370.6,352.6,12.41K,3.93%,12.41,K,12410
"Nov 22, 2014",352,351.8,364.2,350.5,12.94K,0.07%,12.94,K,12940
"Nov 21, 2014",351.8,357.3,358.7,343.8,23.47K,-1.55%,23.47,K,23470
"Nov 20, 2014",357.3,381.4,383,355.1,21.98K,-6.33%,21.98,K,21980
"Nov 19, 2014",381.4,379.2,389.3,374.3,19.87K,0.60%,19.87,K,19870
"Nov 18, 2014",379.2,384.7,394.9,372,27.09K,-1.44%,27.09,K,27090
"Nov 17, 2014",384.7,385.6,412.3,378.3,27.60K,-0.24%,27.6,K,27600
"Nov 16, 2014",385.6,374.9,390.4,370.5,14.35K,2.87%,14.35,K,14350
"Nov 15, 2014",374.9,396.5,407.3,368,13.33K,-5.46%,13.33,K,13330
"Nov 14, 2014",396.5,428.7,430.2,382,35.73K,-7.51%,35.73,K,35730
"Nov 13, 2014",428.7,432,480.5,390.9,58.20K,-0.77%,58.2,K,58200
"Nov 12, 2014",432,365.4,442.7,365.8,38.53K,18.23%,38.53,K,38530
"Nov 11, 2014",365.4,367.1,371,361.9,15.79K,-0.47%,15.79,K,15790
"Nov 10, 2014",367.1,362,374.7,356.6,22.81K,1.41%,22.81,K,22810
"Nov 09, 2014",362,343.5,362.2,341.8,12.63K,5.39%,12.63,K,12630
"Nov 08, 2014",343.5,341.9,346.3,339.8,8.19K,0.49%,8.19,K,8190
"Nov 07, 2014",341.9,347.7,351.6,340.2,15.02K,-1.67%,15.02,K,15020
"Nov 06, 2014",347.7,338,351.1,335.7,15.65K,2.86%,15.65,K,15650
"Nov 05, 2014",338,328,342,326.5,15.84K,3.06%,15.84,K,15840
"Nov 04, 2014",328,324.2,328.8,320.1,15.12K,1.15%,15.12,K,15120
"Nov 03, 2014",324.2,322.5,332.9,321.7,13.43K,0.52%,13.43,K,13430
"Nov 02, 2014",322.5,325.4,329.8,319.8,11.90K,-0.88%,11.9,K,11900
"Nov 01, 2014",325.4,337.9,339,320.7,13.77K,-3.68%,13.77,K,13770
"Oct 31, 2014",337.9,344.9,348,336.1,14.00K,-2.03%,14,K,14000
"Oct 30, 2014",344.9,335.1,350.4,333.4,16.12K,2.91%,16.12,K,16120
"Oct 29, 2014",335.1,351.1,352.8,334.7,12.26K,-4.54%,12.26,K,12260
"Oct 28, 2014",351.1,350.1,355.7,348.3,9.43K,0.28%,9.43,K,9430
"Oct 27, 2014",350.1,348.7,356.4,344.9,10.60K,0.41%,10.6,K,10600
"Oct 26, 2014",348.7,346.7,356.8,344.2,11.58K,0.56%,11.58,K,11580
"Oct 25, 2014",346.7,355.1,356.6,341.5,14.04K,-2.36%,14.04,K,14040
"Oct 24, 2014",355.1,355.8,360.9,351.4,20.03K,-0.19%,20.03,K,20030
"Oct 23, 2014",355.8,378.9,381.1,353.5,19.12K,-6.11%,19.12,K,19120
"Oct 22, 2014",378.9,382.4,383.7,377,10.53K,-0.89%,10.53,K,10530
"Oct 21, 2014",382.4,380.4,388.2,377.4,9.66K,0.52%,9.66,K,9660
"Oct 20, 2014",380.4,387.3,387.8,378.4,10.56K,-1.78%,10.56,K,10560
"Oct 19, 2014",387.3,390.9,394.5,383.9,5.33K,-0.92%,5.33,K,5330
"Oct 18, 2014",390.9,380.5,395.7,373.6,9.45K,2.73%,9.45,K,9450
"Oct 17, 2014",380.5,379.8,384.8,372.4,16.57K,0.19%,16.57,K,16570
"Oct 16, 2014",379.8,393.2,398.8,371.6,20.79K,-3.41%,20.79,K,20790
"Oct 15, 2014",393.2,397.1,397.9,388.2,22.49K,-0.99%,22.49,K,22490
"Oct 14, 2014",397.1,387.3,407.7,385.7,28.87K,2.53%,28.87,K,28870
"Oct 13, 2014",387.3,373.2,391.2,366,23.58K,3.79%,23.58,K,23580
"Oct 12, 2014",373.2,361.2,374.6,352.3,11.23K,3.31%,11.23,K,11230
"Oct 11, 2014",361.2,361.7,370.1,350.5,13.93K,-0.14%,13.93,K,13930
"Oct 10, 2014",361.7,360.9,378.1,353.3,28.41K,0.22%,28.41,K,28410
"Oct 09, 2014",360.9,350.9,384.6,347.6,35.59K,2.86%,35.59,K,35590
"Oct 08, 2014",350.9,331.6,351.6,325.4,21.77K,5.80%,21.77,K,21770
"Oct 07, 2014",331.6,331.5,345.5,321.7,30.17K,0.03%,30.17,K,30170
"Oct 06, 2014",331.5,322.9,347.9,303,41.17K,2.69%,41.17,K,41170
"Oct 05, 2014",322.9,335.3,344.3,294.9,29.85K,-3.72%,29.85,K,29850
"Oct 04, 2014",335.3,363.5,369.9,327.1,23.04K,-7.74%,23.04,K,23040
"Oct 03, 2014",363.5,375.1,378.2,362.8,16.81K,-3.12%,16.81,K,16810
"Oct 02, 2014",375.1,382.8,385.6,371.2,14.30K,-2.01%,14.3,K,14300
"Oct 01, 2014",382.8,388.2,395.1,381.1,17.73K,-1.37%,17.73,K,17730
"Sep 30, 2014",388.2,376.8,395.2,374.7,16.92K,3.03%,16.92,K,16920
"Sep 29, 2014",376.8,379.1,389.3,372.6,20.69K,-0.61%,20.69,K,20690
"Sep 28, 2014",379.1,399,402.3,374.1,13.94K,-5.00%,13.94,K,13940
"Sep 27, 2014",399,404.5,407.1,394.7,9.74K,-1.35%,9.74,K,9740
"Sep 26, 2014",404.5,412.3,416.4,399.7,12.12K,-1.90%,12.12,K,12120
"Sep 25, 2014",412.3,423.8,427.5,409.6,14.63K,-2.71%,14.63,K,14630
"Sep 24, 2014",423.8,436.9,439.2,422.1,21.37K,-3.00%,21.37,K,21370
"Sep 23, 2014",436.9,404.1,445.5,394.8,17.94K,8.11%,17.94,K,17940
"Sep 22, 2014",404.1,401.6,410.8,398.6,13.52K,0.62%,13.52,K,13520
"Sep 21, 2014",401.6,411.5,415.1,394.5,10.42K,-2.41%,10.42,K,10420
"Sep 20, 2014",411.5,397.7,427.7,387.5,14.29K,3.49%,14.29,K,14290
"Sep 19, 2014",397.7,424.3,429.2,386.1,14.97K,-6.27%,14.97,K,14970
"Sep 18, 2014",424.3,461.1,462.3,408.8,8.93K,-7.99%,8.93,K,8930
"Sep 17, 2014",461.1,466.8,469.4,458.3,7.51K,-1.21%,7.51,K,7510
"Sep 16, 2014",466.8,477.7,478.8,464,6.52K,-2.29%,6.52,K,6520
"Sep 15, 2014",477.7,477.7,479.3,473.7,5.63K,0.00%,5.63,K,5630
"Sep 14, 2014",477.7,478.2,480.3,472,4.21K,-0.09%,4.21,K,4210
"Sep 13, 2014",478.2,477.7,480.6,474.6,5.28K,0.09%,5.28,K,5280
"Sep 12, 2014",477.7,478.5,479.7,471.1,5.15K,-0.16%,5.15,K,5150
"Sep 11, 2014",478.5,479.7,488.9,474.6,6.29K,-0.25%,6.29,K,6290
"Sep 10, 2014",479.7,474.9,491,471.6,8.29K,1.01%,8.29,K,8290
"Sep 09, 2014",474.9,475.7,478.6,467.5,7.29K,-0.17%,7.29,K,7290
"Sep 08, 2014",475.7,485.8,487,469.5,8.14K,-2.07%,8.14,K,8140
"Sep 07, 2014",485.8,484.5,490.7,478.5,3.56K,0.26%,3.56,K,3560
"Sep 06, 2014",484.5,483.6,491.4,480.8,3.79K,0.17%,3.79,K,3790
"Sep 05, 2014",483.6,491,495,483.1,6.04K,-1.49%,6.04,K,6040
"Sep 04, 2014",491,480,498.5,476.3,8.81K,2.28%,8.81,K,8810
"Sep 03, 2014",480,478.9,487.3,476.8,6.14K,0.23%,6.14,K,6140
"Sep 02, 2014",478.9,477.2,487,470.5,6.75K,0.37%,6.75,K,6750
"Sep 01, 2014",477.2,481.8,487.5,471.8,6.79K,-0.95%,6.79,K,6790
"Aug 31, 2014",481.8,506,508.3,478.3,6.10K,-4.78%,6.1,K,6100
"Aug 30, 2014",506,512.6,512.9,503.1,2.63K,-1.29%,2.63,K,2630
"Aug 29, 2014",512.6,510.8,515.2,506.7,3.64K,0.35%,3.64,K,3640
"Aug 28, 2014",510.8,515.2,521.6,503.3,4.47K,-0.87%,4.47,K,4470
"Aug 27, 2014",515.2,512.6,527.4,512.7,3.79K,0.52%,3.79,K,3790
"Aug 26, 2014",512.6,502.9,516,501.8,3.53K,1.91%,3.53,K,3530
"Aug 25, 2014",502.9,509.7,511.3,499.7,2.74K,-1.33%,2.74,K,2740
"Aug 24, 2014",509.7,497.7,514.8,496.8,2.53K,2.42%,2.53,K,2530
"Aug 23, 2014",497.7,516.1,516.8,494,3.13K,-3.57%,3.13,K,3130
"Aug 22, 2014",516.1,517.9,524.4,500.6,6.03K,-0.36%,6.03,K,6030
"Aug 21, 2014",517.9,516.8,537.2,511.4,5.65K,0.22%,5.65,K,5650
"Aug 20, 2014",516.8,485.1,521.8,468.5,5.89K,6.53%,5.89,K,5890
"Aug 19, 2014",485.1,462.2,487,455.8,5.12K,4.96%,5.12,K,5120
"Aug 18, 2014",462.2,485.5,493.3,450,6.38K,-4.80%,6.38,K,6380
"Aug 17, 2014",485.5,522,524.7,478.2,3.14K,-6.99%,3.14,K,3140
"Aug 16, 2014",522,496.5,524.3,483.2,3.87K,5.15%,3.87,K,3870
"Aug 15, 2014",496.5,504.8,515.2,483.2,4.77K,-1.65%,4.77,K,4770
"Aug 14, 2014",504.8,542.1,544.9,495.9,10.88K,-6.88%,10.88,K,10880
"Aug 13, 2014",542.1,567.7,573.5,523.2,4.82K,-4.50%,4.82,K,4820
"Aug 12, 2014",567.7,575.9,578.3,562,3.33K,-1.43%,3.33,K,3330
"Aug 11, 2014",575.9,592.1,593.6,571.7,2.57K,-2.73%,2.57,K,2570
"Aug 10, 2014",592.1,589.5,596.6,588.1,1.34K,0.43%,1.34,K,1340
"Aug 09, 2014",589.5,595.8,595.6,587.4,1.42K,-1.06%,1.42,K,1420
"Aug 08, 2014",595.8,592.8,608.2,592.1,3.11K,0.51%,3.11,K,3110
"Aug 07, 2014",592.8,589.8,595.1,587.9,2.50K,0.51%,2.5,K,2500
"Aug 06, 2014",589.8,588.8,593.8,587.2,3.01K,0.17%,3.01,K,3010
"Aug 05, 2014",588.8,592.8,594.3,585.4,4.09K,-0.68%,4.09,K,4090
"Aug 04, 2014",592.8,588.9,595.1,586.5,3.42K,0.65%,3.42,K,3420
"Aug 03, 2014",588.9,591.7,592.1,580.6,1.26K,-0.47%,1.26,K,1260
"Aug 02, 2014",591.7,598.8,598.9,587.4,2.12K,-1.18%,2.12,K,2120
"Aug 01, 2014",598.8,589.5,604,586.4,8.93K,1.57%,8.93,K,8930
"Jul 31, 2014",589.5,564.6,593.7,564,3.52K,4.41%,3.52,K,3520
"Jul 30, 2014",564.6,585.8,586.1,564.2,4.10K,-3.61%,4.1,K,4100
"Jul 29, 2014",585.8,587.9,591.3,579.5,6.72K,-0.37%,6.72,K,6720
"Jul 28, 2014",587.9,595,597.5,578.1,2.33K,-1.19%,2.33,K,2330
"Jul 27, 2014",595,596,601.5,593.7,3.53K,-0.16%,3.53,K,3530
"Jul 26, 2014",596,600.5,603,593.3,3.48K,-0.75%,3.48,K,3480
"Jul 25, 2014",600.5,601.9,609.1,597.4,5.92K,-0.23%,5.92,K,5920
"Jul 24, 2014",601.9,621.7,622,599.4,4.74K,-3.19%,4.74,K,4740
"Jul 23, 2014",621.7,622.5,625,621,2.17K,-0.13%,2.17,K,2170
"Jul 22, 2014",622.5,625.1,628.8,620,3.28K,-0.42%,3.28,K,3280
"Jul 21, 2014",625.1,621,625.9,615,2.53K,0.67%,2.53,K,2530
"Jul 20, 2014",621,627,627.9,620,2.30K,-0.97%,2.3,K,2300
"Jul 19, 2014",627,627.5,634.1,625.1,3.96K,-0.07%,3.96,K,3960
"Jul 18, 2014",627.5,626.6,630.2,617.9,3.35K,0.14%,3.35,K,3350
"Jul 17, 2014",626.6,614.8,632.5,610,2.92K,1.92%,2.92,K,2920
"Jul 16, 2014",614.8,619.6,622.4,614.2,3.00K,-0.77%,3,K,3000
"Jul 15, 2014",619.6,618.3,624.4,617.3,3.69K,0.21%,3.69,K,3690
"Jul 14, 2014",618.3,628,629,616.1,2.55K,-1.55%,2.55,K,2550
"Jul 13, 2014",628,635.9,638.6,627.5,1.70K,-1.24%,1.7,K,1700
"Jul 12, 2014",635.9,632.9,638.6,625.9,3.43K,0.47%,3.43,K,3430
"Jul 11, 2014",632.9,618.4,633.6,616.1,3.12K,2.35%,3.12,K,3120
"Jul 10, 2014",618.4,623,625,611.7,3.61K,-0.74%,3.61,K,3610
"Jul 09, 2014",623,615.3,623.8,610.5,3.07K,1.25%,3.07,K,3070
"Jul 08, 2014",615.3,613.6,619.7,609.3,3.21K,0.28%,3.21,K,3210
"Jul 07, 2014",613.6,626.7,627.9,607.3,2.53K,-2.08%,2.53,K,2530
"Jul 06, 2014",626.7,623,629.4,622.7,2.70K,0.59%,2.7,K,2700
"Jul 05, 2014",623,624,627.8,619.7,3.25K,-0.16%,3.25,K,3250
"Jul 04, 2014",624,638,642.2,623,3.60K,-2.21%,3.6,K,3600
"Jul 03, 2014",638,645.7,646.4,633.6,4.01K,-1.19%,4.01,K,4010
"Jul 02, 2014",645.7,643.2,652.1,604.6,4.78K,0.39%,4.78,K,4780
"Jul 01, 2014",643.2,635.1,652.5,634.1,4.11K,1.27%,4.11,K,4110
"Jun 30, 2014",635.1,601.1,637.3,596.5,3.83K,5.67%,3.83,K,3830
"Jun 29, 2014",601.1,597.6,604.3,593.2,2.89K,0.59%,2.89,K,2890
"Jun 28, 2014",597.6,602.2,608.8,594,2.94K,-0.78%,2.94,K,2940
"Jun 27, 2014",602.2,582.7,603.9,580.1,3.39K,3.35%,3.39,K,3390
"Jun 26, 2014",582.7,568.5,582.7,565.8,4.15K,2.51%,4.15,K,4150
"Jun 25, 2014",568.5,588.8,589.6,566.9,3.09K,-3.45%,3.09,K,3090
"Jun 24, 2014",588.8,591.2,595.7,585.4,3.08K,-0.41%,3.08,K,3080
"Jun 23, 2014",591.2,603.6,604.7,582.9,2.65K,-2.06%,2.65,K,2650
"Jun 22, 2014",603.6,597,610.1,592,2.04K,1.10%,2.04,K,2040
"Jun 21, 2014",597,590.8,599.2,584.8,2.28K,1.06%,2.28,K,2280
"Jun 20, 2014",590.8,600.2,602,587.1,2.15K,-1.57%,2.15,K,2150
"Jun 19, 2014",600.2,606.2,612.6,598.7,5.60K,-1.00%,5.6,K,5600
"Jun 18, 2014",606.2,605.1,614.4,603.6,3.31K,0.19%,3.31,K,3310
"Jun 17, 2014",605.1,599.1,608.4,594.9,3.00K,1.00%,3,K,3000
"Jun 16, 2014",599.1,582.3,606.1,580.5,3.99K,2.88%,3.99,K,3990
"Jun 15, 2014",582.3,583.4,587.8,560.8,3.94K,-0.19%,3.94,K,3940
"Jun 14, 2014",583.4,610.3,613.8,563.7,5.00K,-4.41%,5,K,5000
"Jun 13, 2014",610.3,597.1,619.1,594.9,7.55K,2.21%,7.55,K,7550
"Jun 12, 2014",597.1,643,643.8,591.1,4.59K,-7.13%,4.59,K,4590
"Jun 11, 2014",643,655.6,663,642.3,3.80K,-1.93%,3.8,K,3800
"Jun 10, 2014",655.6,644.3,661.4,641.7,3.56K,1.75%,3.56,K,3560
"Jun 09, 2014",644.3,651,652.1,639.1,3.26K,-1.03%,3.26,K,3260
"Jun 08, 2014",651,651.7,658.9,648.7,3.31K,-0.10%,3.31,K,3310
"Jun 07, 2014",651.7,650.4,659.8,641,1.97K,0.19%,1.97,K,1970
"Jun 06, 2014",650.4,660.2,663.8,647.1,6.04K,-1.48%,6.04,K,6040
"Jun 05, 2014",660.2,638.9,665.4,635.6,2.76K,3.33%,2.76,K,2760
"Jun 04, 2014",638.9,669.4,669.8,602.1,5.60K,-4.56%,5.6,K,5600
"Jun 03, 2014",669.4,655.5,676.5,631.4,4.36K,2.13%,4.36,K,4360
"Jun 02, 2014",655.5,649.8,662.6,625.5,4.13K,0.88%,4.13,K,4130
"Jun 01, 2014",649.8,627.9,675,622,3.55K,3.48%,3.55,K,3550
"May 31, 2014",627.9,612.3,629,604.7,4.41K,2.54%,4.41,K,4410
"May 30, 2014",612.3,564.4,613.3,564,6.21K,8.49%,6.21,K,6210
"May 29, 2014",564.4,570.8,573.8,557.7,3.73K,-1.12%,3.73,K,3730
"May 28, 2014",570.8,570.1,581.8,562.6,3.57K,0.13%,3.57,K,3570
"May 27, 2014",570.1,582,586.2,555.3,3.35K,-2.05%,3.35,K,3350
"May 26, 2014",582,570.4,586.4,564.7,2.96K,2.03%,2.96,K,2960
"May 25, 2014",570.4,520.5,575.2,520.5,1.87K,9.60%,1.87,K,1870
"May 24, 2014",520.5,518.1,526.7,510.4,2.86K,0.46%,2.86,K,2860
"May 23, 2014",518.1,515.4,540.9,515.2,2.76K,0.53%,2.76,K,2760
"May 22, 2014",515.4,488.8,519.3,485.5,3.12K,5.43%,3.12,K,3120
"May 21, 2014",488.8,484.6,495.2,481.7,1.40K,0.88%,1.4,K,1400
"May 20, 2014",484.6,443.9,486.2,437.3,1.90K,9.16%,1.9,K,1900
"May 19, 2014",443.9,450.1,451.7,441.2,1.35K,-1.39%,1.35,K,1350
"May 18, 2014",450.1,452.8,454,449,1.45K,-0.59%,1.45,K,1450
"May 17, 2014",452.8,453.6,455.9,452.2,1.71K,-0.19%,1.71,K,1710
"May 16, 2014",453.6,448.1,455.1,441.9,1.76K,1.23%,1.76,K,1760
"May 15, 2014",448.1,442.6,450,441.5,2.17K,1.24%,2.17,K,2170
"May 14, 2014",442.6,433.9,444.3,433.9,2.20K,2.01%,2.2,K,2200
"May 13, 2014",433.9,438.2,442.3,432.7,2.65K,-0.98%,2.65,K,2650
"May 12, 2014",438.2,433.2,441.1,430.2,1.39K,1.15%,1.39,K,1390
"May 11, 2014",433.2,451.9,455.4,429,1.89K,-4.13%,1.89,K,1890
"May 10, 2014",451.9,445.5,459.5,441.4,0.45K,1.45%,0.45,K,450
"May 09, 2014",445.5,441.1,455.8,438.5,2.27K,0.98%,2.27,K,2270
"May 08, 2014",441.1,446.5,455.5,439.5,2.54K,-1.22%,2.54,K,2540
"May 07, 2014",446.5,432.2,458.8,423.5,5.03K,3.32%,5.03,K,5030
"May 06, 2014",432.2,430.9,435,420.2,4.19K,0.31%,4.19,K,4190
"May 05, 2014",430.9,436,443.9,426.4,3.04K,-1.19%,3.04,K,3040
"May 04, 2014",436,438.6,446.6,428.8,3.37K,-0.59%,3.37,K,3370
"May 03, 2014",438.6,453.7,454.2,429.1,2.58K,-3.31%,2.58,K,2580
"May 02, 2014",453.7,460.1,463.4,442,3.38K,-1.40%,3.38,K,3380
"May 01, 2014",460.1,445.6,464.5,444.5,4.20K,3.25%,4.2,K,4200
"Apr 30, 2014",445.6,446.1,452.6,430.9,4.08K,-0.11%,4.08,K,4080
"Apr 29, 2014",446.1,441.9,453.8,430.7,3.72K,0.95%,3.72,K,3720
"Apr 28, 2014",441.9,443.2,451.1,420.8,4.54K,-0.28%,4.54,K,4540
"Apr 27, 2014",443.2,457.9,461.4,437.4,6.96K,-3.21%,6.96,K,6960
"Apr 26, 2014",457.9,464.5,468.7,448.6,6.89K,-1.43%,6.89,K,6890
"Apr 25, 2014",464.5,500.3,502.5,438.3,6.45K,-7.16%,6.45,K,6450
"Apr 24, 2014",500.3,487.3,507.3,477.2,4.23K,2.67%,4.23,K,4230
"Apr 23, 2014",487.3,487.9,510,482.3,4.74K,-0.13%,4.74,K,4740
"Apr 22, 2014",487.9,495.2,520.5,483.4,5.68K,-1.46%,5.68,K,5680
"Apr 21, 2014",495.2,498.5,524.7,490.7,7.35K,-0.67%,7.35,K,7350
"Apr 20, 2014",498.5,506,522.2,488.7,7.69K,-1.48%,7.69,K,7690
"Apr 19, 2014",506,485.5,516.9,473.2,8.38K,4.22%,8.38,K,8380
"Apr 18, 2014",485.5,502,512.2,472,8.36K,-3.28%,8.36,K,8360
"Apr 17, 2014",502,537,537,486.9,8.00K,-6.51%,8,K,8000
"Apr 16, 2014",537,526.4,549,496.1,8.06K,2.00%,8.06,K,8060
"Apr 15, 2014",526.4,478.4,526.6,466.4,8.00K,10.04%,8,K,8000
"Apr 14, 2014",478.4,427.6,497.8,420.1,7.62K,11.88%,7.62,K,7620
"Apr 13, 2014",427.6,437.6,454.1,409.9,4.97K,-2.30%,4.97,K,4970
"Apr 12, 2014",437.6,435.1,469.8,428,5.19K,0.58%,5.19,K,5190
"Apr 11, 2014",435.1,384.6,450.4,355.7,5.16K,13.13%,5.16,K,5160
"Apr 10, 2014",384.6,457.3,463.5,384.6,3.65K,-15.90%,3.65,K,3650
"Apr 09, 2014",457.3,466.6,479.7,451.1,3.88K,-1.98%,3.88,K,3880
"Apr 08, 2014",466.6,462.4,480.7,457.6,3.91K,0.90%,3.91,K,3910
"Apr 07, 2014",462.4,455.7,485.1,448,3.95K,1.47%,3.95,K,3950
"Apr 06, 2014",455.7,456.6,472.4,446.3,3.59K,-0.21%,3.59,K,3590
"Apr 05, 2014",456.6,444.4,461.2,439.4,1.16K,2.76%,1.16,K,1160
"Apr 04, 2014",444.4,436.3,456.5,415.5,2.57K,1.85%,2.57,K,2570
"Apr 03, 2014",436.3,424.4,448.7,386.7,4.02K,2.81%,4.02,K,4020
"Apr 02, 2014",424.4,463.5,480.3,409.3,4.38K,-8.43%,4.38,K,4380
"Apr 01, 2014",463.5,444.7,487.4,438,3.97K,4.23%,3.97,K,3970
"Mar 31, 2014",444.7,446.9,473.4,422.5,4.15K,-0.51%,4.15,K,4150
"Mar 30, 2014",446.9,477.1,479,424,3.86K,-6.33%,3.86,K,3860
"Mar 29, 2014",477.1,482.6,494.3,473.8,4.29K,-1.14%,4.29,K,4290
"Mar 28, 2014",482.6,460.5,515,453.8,4.11K,4.81%,4.11,K,4110
"Mar 27, 2014",460.5,562.5,567.8,460.5,3.78K,-18.13%,3.78,K,3780
"Mar 26, 2014",562.5,562.9,575.4,546.3,3.71K,-0.08%,3.71,K,3710
"Mar 25, 2014",562.9,567.6,569.7,550.4,3.87K,-0.82%,3.87,K,3870
"Mar 24, 2014",567.6,551.2,572.5,531.3,3.67K,2.98%,3.67,K,3670
"Mar 23, 2014",551.2,564.3,564.3,538.6,4.13K,-2.34%,4.13,K,4130
"Mar 22, 2014",564.3,549.6,570,537.2,3.77K,2.68%,3.77,K,3770
"Mar 21, 2014",549.6,566,587.4,540.2,3.82K,-2.90%,3.82,K,3820
"Mar 20, 2014",566,595,598.4,560.3,4.24K,-4.87%,4.24,K,4240
"Mar 19, 2014",595,598.9,607.1,590.1,3.58K,-0.66%,3.58,K,3580
"Mar 18, 2014",598.9,606.4,611.7,585.7,3.65K,-1.23%,3.65,K,3650
"Mar 17, 2014",606.4,619.1,622.5,602.7,3.58K,-2.06%,3.58,K,3580
"Mar 16, 2014",619.1,624,627.3,613.2,3.30K,-0.78%,3.3,K,3300
"Mar 15, 2014",624,614,628.8,609.2,3.46K,1.63%,3.46,K,3460
"Mar 14, 2014",614,625,631.2,610.6,4.00K,-1.76%,4,K,4000
"Mar 13, 2014",625,619.4,636.1,616.1,3.41K,0.91%,3.41,K,3410
"Mar 12, 2014",619.4,608.7,640.8,608.2,3.20K,1.76%,3.2,K,3200
"Mar 11, 2014",608.7,613,619.7,599.9,2.43K,-0.70%,2.43,K,2430
"Mar 10, 2014",613,627,633.7,594.7,2.63K,-2.25%,2.63,K,2630
"Mar 09, 2014",627,609.2,637.6,598.5,1.95K,2.93%,1.95,K,1950
"Mar 08, 2014",609.2,616.7,625.7,588.6,2.17K,-1.22%,2.17,K,2170
"Mar 07, 2014",616.7,648.3,655.2,600.3,2.34K,-4.86%,2.34,K,2340
"Mar 06, 2014",648.3,658.3,661.8,636.2,2.07K,-1.53%,2.07,K,2070
"Mar 05, 2014",658.3,661.8,666,636.8,1.26K,-0.54%,1.26,K,1260
"Mar 04, 2014",661.8,662.2,686.2,645.2,1.37K,-0.05%,1.37,K,1370
"Mar 03, 2014",662.2,544.6,695.4,545.4,1.26K,21.60%,1.26,K,1260
"Mar 02, 2014",544.6,557.4,562.9,541.5,0.83K,-2.30%,0.83,K,830
"Mar 01, 2014",557.4,573.9,564.1,262.8,0.40K,-2.88%,0.4,K,400
"Feb 28, 2014",573.9,596.5,599,570,0.51K,-3.78%,0.51,K,510
"Feb 27, 2014",596.5,593.1,629.9,580.5,0.50K,0.56%,0.5,K,500
"Feb 26, 2014",593.1,135.8,650,522.8,0.60K,336.84%,0.6,K,600
"Feb 25, 2014",135.8,174,174.6,102.3,30.43K,-21.97%,30.43,K,30430
"Feb 24, 2014",174,310.2,316.9,131.9,95.12K,-43.90%,95.12,K,95120
"Feb 23, 2014",310.2,255.6,349.1,220.3,38.55K,21.35%,38.55,K,38550
"Feb 22, 2014",255.6,111.6,290.6,96.7,72.17K,129.11%,72.17,K,72170
"Feb 21, 2014",111.6,111.9,160.1,91.7,82.59K,-0.32%,82.59,K,82590
"Feb 20, 2014",111.9,261.5,271.6,109.2,102.18K,-57.21%,102.18,K,102180
"Feb 19, 2014",261.5,294,308.6,257.2,31.50K,-11.03%,31.5,K,31500
"Feb 18, 2014",294,272.3,370.1,248.3,48.88K,7.96%,48.88,K,48880
"Feb 17, 2014",272.3,299.8,411.2,263.4,51.44K,-9.18%,51.44,K,51440
"Feb 16, 2014",299.8,371.1,540,220.4,86.18K,-19.21%,86.18,K,86180
"Feb 15, 2014",371.1,427.7,447.9,310.1,50.62K,-13.24%,50.62,K,50620
"Feb 14, 2014",427.7,451.4,500,302.2,65.82K,-5.26%,65.82,K,65820
"Feb 13, 2014",451.4,531.1,549.2,451.3,28.94K,-15.00%,28.94,K,28940
"Feb 12, 2014",531.1,579,585.1,511.9,21.30K,-8.26%,21.3,K,21300
"Feb 11, 2014",579,582.6,609.7,550.2,16.73K,-0.63%,16.73,K,16730
"Feb 10, 2014",582.6,659.6,700,500,40.13K,-11.67%,40.13,K,40130
"Feb 09, 2014",659.6,648.8,694.1,622.5,19.89K,1.66%,19.89,K,19890
"Feb 08, 2014",648.8,695.7,719.3,632.1,22.88K,-6.74%,22.88,K,22880
"Feb 07, 2014",695.7,828.9,833.1,651.7,49.91K,-16.07%,49.91,K,49910
"Feb 06, 2014",828.9,904.5,908.8,800.9,18.60K,-8.36%,18.6,K,18600
"Feb 05, 2014",904.5,926.6,939.8,890,7.56K,-2.39%,7.56,K,7560
"Feb 04, 2014",926.6,931.7,949.1,900.8,4.61K,-0.54%,4.61,K,4610
"Feb 03, 2014",931.7,953.3,959.6,931.7,2.79K,-2.27%,2.79,K,2790
"Feb 02, 2014",953.3,940.4,959.4,934.4,1.58K,1.37%,1.58,K,1580
"Feb 01, 2014",940.4,938.8,969.2,927.8,4.37K,0.17%,4.37,K,4370
"Jan 31, 2014",938.8,941.4,954.7,924.6,4.31K,-0.27%,4.31,K,4310
"Jan 30, 2014",941.4,925.7,953.2,909.5,5.43K,1.70%,5.43,K,5430
"Jan 29, 2014",925.7,932.7,950.6,918.9,5.68K,-0.75%,5.68,K,5680
"Jan 28, 2014",932.7,943.5,972.6,911.7,10.41K,-1.15%,10.41,K,10410
"Jan 27, 2014",943.5,1007,1021.5,937.2,8.33K,-6.30%,8.33,K,8330
