Height,Sum,Time
66634,['1430'],2010-07-13 12:44:52
66634,['5'],2010-07-13 12:44:52
66634,['1425'],2010-07-13 12:44:52
66637,['100'],2010-07-13 12:49:46
66637,['50'],2010-07-13 12:49:46
66643,['1420'],2010-07-13 13:05:27
66643,['1415'],2010-07-13 13:05:27
66647,['1405'],2010-07-13 13:16:05
66647,['1400'],2010-07-13 13:16:05
66649,['1395'],2010-07-13 13:22:37
66649,['1390'],2010-07-13 13:22:37
66649,['1385'],2010-07-13 13:22:37
66651,['50'],2010-07-13 13:26:42
66651,['1380'],2010-07-13 13:26:42
66652,['1375'],2010-07-13 13:29:23
66652,['1370'],2010-07-13 13:29:23
66654,['50'],2010-07-13 13:38:12
66654,['150'],2010-07-13 13:38:12
66654,['5'],2010-07-13 13:38:12
66654,['1360'],2010-07-13 13:38:12
66654,['5'],2010-07-13 13:38:12
66654,['15'],2010-07-13 13:38:12
66654,['1355'],2010-07-13 13:38:12
66654,['1350'],2010-07-13 13:38:12
66654,['1345'],2010-07-13 13:38:12
66656,['1340'],2010-07-13 13:39:49
66656,['50'],2010-07-13 13:39:49
66656,['1335'],2010-07-13 13:39:49
66657,['5'],2010-07-13 13:50:32
66657,['1330'],2010-07-13 13:50:32
66657,['4'],2010-07-13 13:50:32
66657,['50'],2010-07-13 13:50:32
66666,['1325'],2010-07-13 14:09:26
66666,['50'],2010-07-13 14:09:26
66668,['1320'],2010-07-13 14:23:32
66668,['5'],2010-07-13 14:23:32
66668,['1315'],2010-07-13 14:23:32
66674,['55'],2010-07-13 14:35:34
66674,['1305'],2010-07-13 14:35:34
66674,['50'],2010-07-13 14:35:34
66676,['100'],2010-07-13 14:40:07
66676,['600'],2010-07-13 14:40:07
66676,['50'],2010-07-13 14:40:07
66680,['1300'],2010-07-13 14:49:10
66680,['5'],2010-07-13 14:49:10
66682,['5'],2010-07-13 15:01:37
66682,['1290'],2010-07-13 15:01:37
66682,['1285'],2010-07-13 15:01:37
66682,['1280'],2010-07-13 15:01:37
66682,['1275'],2010-07-13 15:01:37
66685,['50'],2010-07-13 15:10:55
66685,['50'],2010-07-13 15:10:55
66685,['1265'],2010-07-13 15:10:55
66685,['1260'],2010-07-13 15:10:55
66695,['1250'],2010-07-13 15:33:20
66695,['5'],2010-07-13 15:33:20
66695,['9.99'],2010-07-13 15:33:20
66695,['9.99'],2010-07-13 15:33:20
66695,['5'],2010-07-13 15:33:20
66701,['4'],2010-07-13 15:47:50
66701,['50'],2010-07-13 15:47:50
66702,['49'],2010-07-13 15:51:13
66702,['1245'],2010-07-13 15:51:13
66702,['1240'],2010-07-13 15:51:13
66709,['44'],2010-07-13 16:09:10
66709,['50'],2010-07-13 16:09:10
66710,['5'],2010-07-13 16:16:51
66710,['39'],2010-07-13 16:16:51
66710,['34'],2010-07-13 16:16:51
66711,['29'],2010-07-13 16:18:07
66711,['50'],2010-07-13 16:18:07
66715,['50'],2010-07-13 16:28:33
66715,['40'],2010-07-13 16:28:33
66720,['100'],2010-07-13 16:35:59
66720,['200'],2010-07-13 16:35:59
66721,['50'],2010-07-13 16:38:15
66721,['50'],2010-07-13 16:38:15
66721,['10'],2010-07-13 16:38:15
66721,['24'],2010-07-13 16:38:15
66721,['19'],2010-07-13 16:38:15
66726,['50'],2010-07-13 16:49:59
66726,['9'],2010-07-13 16:49:59
66726,['5'],2010-07-13 16:49:59
66728,['15'],2010-07-13 16:57:16
66728,['5'],2010-07-13 16:57:16
66728,['1235'],2010-07-13 16:57:16
66728,['5'],2010-07-13 16:57:16
66731,['5'],2010-07-13 17:02:59
66731,['1230'],2010-07-13 17:02:59
66731,['100'],2010-07-13 17:02:59
66736,['0.01'],2010-07-13 17:15:20
66736,['50'],2010-07-13 17:15:20
66736,['5'],2010-07-13 17:15:20
66736,['5500'],2010-07-13 17:15:20
66736,['3.68'],2010-07-13 17:15:20
66736,['12.68'],2010-07-13 17:15:20
66738,['5'],2010-07-13 17:25:27
66738,['15'],2010-07-13 17:25:27
66741,['50'],2010-07-13 17:29:35
66741,['5'],2010-07-13 17:29:35
66742,['1.14'],2010-07-13 17:32:16
66742,['50'],2010-07-13 17:32:16
66743,['5'],2010-07-13 17:34:59
66743,['49'],2010-07-13 17:34:59
66743,['48'],2010-07-13 17:34:59
66744,['1225'],2010-07-13 17:41:18
66744,['47'],2010-07-13 17:41:18
66744,['1220'],2010-07-13 17:41:18
66744,['46'],2010-07-13 17:41:18
66745,['1215'],2010-07-13 17:48:16
66745,['25'],2010-07-13 17:48:16
66750,['5'],2010-07-13 17:59:44
66750,['1205'],2010-07-13 17:59:44
66759,['2.5'],2010-07-13 18:16:02
66759,['50'],2010-07-13 18:16:02
66761,['1185'],2010-07-13 18:24:42
66761,['1'],2010-07-13 18:24:42
66764,['1180'],2010-07-13 18:28:26
66764,['50'],2010-07-13 18:28:26
66764,['1175'],2010-07-13 18:28:26
66767,['5'],2010-07-13 18:38:48
66767,['1170'],2010-07-13 18:38:48
66767,['1165'],2010-07-13 18:38:48
66770,['50'],2010-07-13 18:44:05
66770,['25'],2010-07-13 18:44:05
66771,['2000'],2010-07-13 18:45:23
66771,['50'],2010-07-13 18:45:23
66773,['25'],2010-07-13 18:51:05
66773,['155'],2010-07-13 18:51:05
66773,['5'],2010-07-13 18:51:05
66773,['5'],2010-07-13 18:51:05
66778,['1150'],2010-07-13 19:03:49
66778,['100'],2010-07-13 19:03:49
66781,['1140'],2010-07-13 19:09:35
66781,['5'],2010-07-13 19:09:35
66794,['105'],2010-07-13 19:28:16
66794,['50'],2010-07-13 19:28:16
66794,['1130'],2010-07-13 19:28:16
66795,['50'],2010-07-13 19:33:26
66795,['25'],2010-07-13 19:33:26
66795,['1125'],2010-07-13 19:33:26
66795,['50'],2010-07-13 19:33:26
66803,['1115'],2010-07-13 19:45:41
66803,['50'],2010-07-13 19:45:41
66805,['1110'],2010-07-13 19:52:19
66805,['1105'],2010-07-13 19:52:19
66809,['1100'],2010-07-13 20:08:24
66809,['5'],2010-07-13 20:08:24
66811,['5'],2010-07-13 20:26:00
66811,['100'],2010-07-13 20:26:00
66811,['10'],2010-07-13 20:26:00
66811,['5'],2010-07-13 20:26:00
66811,['1095'],2010-07-13 20:26:00
66811,['1090'],2010-07-13 20:26:00
66811,['5'],2010-07-13 20:26:00
66811,['5'],2010-07-13 20:26:00
66811,['5'],2010-07-13 20:26:00
66811,['5'],2010-07-13 20:26:00
66812,['1085'],2010-07-13 20:38:34
66812,['1080'],2010-07-13 20:38:34
66812,['1075'],2010-07-13 20:38:34
66812,['1070'],2010-07-13 20:38:34
66816,['12.68'],2010-07-13 20:47:48
66816,['1065'],2010-07-13 20:47:48
66816,['1060'],2010-07-13 20:47:48
66818,['25'],2010-07-13 20:56:04
66818,['50'],2010-07-13 20:56:04
66824,['1055'],2010-07-13 21:06:26
66824,['1050'],2010-07-13 21:06:26
66825,['1045'],2010-07-13 21:05:37
66825,['1040'],2010-07-13 21:05:37
66826,['1035'],2010-07-13 21:11:12
66826,['1030'],2010-07-13 21:11:12
66826,['1025'],2010-07-13 21:11:12
66827,['1020'],2010-07-13 21:14:53
66827,['1015'],2010-07-13 21:14:53
66828,['1010'],2010-07-13 21:17:48
66828,['1005'],2010-07-13 21:17:48
66830,['995'],2010-07-13 21:24:57
66830,['5'],2010-07-13 21:24:57
66830,['990'],2010-07-13 21:24:57
66838,['5'],2010-07-13 21:37:45
66838,['15'],2010-07-13 21:37:45
66838,['970'],2010-07-13 21:37:45
66838,['5'],2010-07-13 21:37:45
66838,['50'],2010-07-13 21:37:45
66838,['965'],2010-07-13 21:37:45
66838,['960'],2010-07-13 21:37:45
66838,['955'],2010-07-13 21:37:45
66838,['950'],2010-07-13 21:37:45
66839,['0.16'],2010-07-13 21:41:13
66839,['945'],2010-07-13 21:41:13
66839,['940'],2010-07-13 21:41:13
66843,['50'],2010-07-13 21:49:01
66843,['50'],2010-07-13 21:49:01
66843,['930'],2010-07-13 21:49:01
66843,['925'],2010-07-13 21:49:01
66843,['920'],2010-07-13 21:49:01
66843,['915'],2010-07-13 21:49:01
66844,['910'],2010-07-13 21:53:38
66844,['905'],2010-07-13 21:53:38
66844,['900'],2010-07-13 21:53:38
66847,['890'],2010-07-13 21:59:16
66847,['885'],2010-07-13 21:59:16
66847,['880'],2010-07-13 21:59:16
66849,['875'],2010-07-13 22:02:21
66849,['5'],2010-07-13 22:02:21
66849,['4'],2010-07-13 22:02:21
66850,['870'],2010-07-13 22:05:01
66850,['865'],2010-07-13 22:05:01
66851,['50'],2010-07-13 22:10:54
66851,['860'],2010-07-13 22:10:54
66851,['5'],2010-07-13 22:10:54
66851,['50'],2010-07-13 22:10:54
66851,['855'],2010-07-13 22:10:54
66851,['850'],2010-07-13 22:10:54
66851,['845'],2010-07-13 22:10:54
66851,['840'],2010-07-13 22:10:54
66851,['835'],2010-07-13 22:10:54
66851,['830'],2010-07-13 22:10:54
66851,['825'],2010-07-13 22:10:54
66853,['5'],2010-07-13 22:18:01
66853,['4.99'],2010-07-13 22:18:01
66853,['815'],2010-07-13 22:18:01
66853,['810'],2010-07-13 22:18:01
66853,['805'],2010-07-13 22:18:01
66853,['800'],2010-07-13 22:18:01
66853,['795'],2010-07-13 22:18:01
66854,['5'],2010-07-13 22:24:39
66854,['790'],2010-07-13 22:24:39
66854,['785'],2010-07-13 22:24:39
66854,['780'],2010-07-13 22:24:39
66854,['775'],2010-07-13 22:24:39
66854,['770'],2010-07-13 22:24:39
66856,['25'],2010-07-13 22:27:24
66856,['25'],2010-07-13 22:27:24
66857,['760'],2010-07-13 22:28:03
66857,['25'],2010-07-13 22:28:03
66857,['25'],2010-07-13 22:28:03
66857,['25'],2010-07-13 22:28:03
66858,['755'],2010-07-13 22:33:09
66858,['750'],2010-07-13 22:33:09
66858,['745'],2010-07-13 22:33:09
66858,['740'],2010-07-13 22:33:09
66859,['735'],2010-07-13 22:38:54
66859,['730'],2010-07-13 22:38:54
66862,['75'],2010-07-13 22:44:06
66862,['715'],2010-07-13 22:44:06
66862,['4.99'],2010-07-13 22:44:06
66862,['710'],2010-07-13 22:44:06
66862,['705'],2010-07-13 22:44:06
66864,['700'],2010-07-13 22:46:57
66864,['695'],2010-07-13 22:46:57
66866,['55'],2010-07-13 22:51:03
66866,['685'],2010-07-13 22:51:03
66867,['680'],2010-07-13 22:52:11
66867,['675'],2010-07-13 22:52:11
66867,['670'],2010-07-13 22:52:11
66869,['665'],2010-07-13 22:54:55
66869,['660'],2010-07-13 22:54:55
66871,['50'],2010-07-13 22:55:25
66871,['50'],2010-07-13 22:55:25
66875,['50'],2010-07-13 23:09:32
66875,['640'],2010-07-13 23:09:32
66875,['635'],2010-07-13 23:09:32
66875,['630'],2010-07-13 23:09:32
66878,['5'],2010-07-13 23:16:22
66878,['105'],2010-07-13 23:16:22
66878,['625'],2010-07-13 23:16:22
66878,['50'],2010-07-13 23:16:22
66878,['5'],2010-07-13 23:16:22
66888,['605'],2010-07-13 23:28:22
66888,['50'],2010-07-13 23:28:22
66888,['50'],2010-07-13 23:28:22
66892,['595'],2010-07-13 23:34:43
66892,['50'],2010-07-13 23:34:43
66892,['5'],2010-07-13 23:34:43
66892,['590'],2010-07-13 23:34:43
66895,['5'],2010-07-13 23:48:31
66895,['6'],2010-07-13 23:48:31
66895,['585'],2010-07-13 23:48:31
66895,['5'],2010-07-13 23:48:31
66895,['5'],2010-07-13 23:48:31
66895,['10'],2010-07-13 23:48:31
66895,['6.2'],2010-07-13 23:48:31
66895,['580'],2010-07-13 23:48:31
66895,['5'],2010-07-13 23:48:31
66895,['5'],2010-07-13 23:48:31
66895,['5.05'],2010-07-13 23:48:31
66895,['6.1'],2010-07-13 23:48:31
66895,['575'],2010-07-13 23:48:31
66895,['5.01'],2010-07-13 23:48:31
66895,['570'],2010-07-13 23:48:31
66895,['5.14'],2010-07-13 23:48:31
66895,['5.09'],2010-07-13 23:48:31
66895,['565'],2010-07-13 23:48:31
66896,['560'],2010-07-13 23:56:38
66896,['555'],2010-07-13 23:56:38
66896,['4.99'],2010-07-13 23:56:38
66896,['550'],2010-07-13 23:56:38
66896,['545'],2010-07-13 23:56:38
66896,['540'],2010-07-13 23:56:38
66896,['535'],2010-07-13 23:56:38
66897,['530'],2010-07-13 23:58:14
66897,['5.09'],2010-07-13 23:58:14
66898,['5.09'],2010-07-13 23:59:34
66898,['5.14'],2010-07-13 23:59:34
66898,['5.1'],2010-07-13 23:59:34
66902,['520'],2010-07-14 00:07:33
66902,['50'],2010-07-14 00:07:33
66902,['515'],2010-07-14 00:07:33
66902,['5'],2010-07-14 00:07:33
66902,['50'],2010-07-14 00:07:33
66902,['4.99'],2010-07-14 00:07:33
66903,['5.1'],2010-07-14 00:09:13
66903,['8.8'],2010-07-14 00:09:13
66903,['6'],2010-07-14 00:09:13
66903,['510'],2010-07-14 00:09:13
66904,['505'],2010-07-14 00:13:55
66904,['500'],2010-07-14 00:13:55
66908,['10'],2010-07-14 00:28:57
66908,['50'],2010-07-14 00:28:57
66908,['0.01'],2010-07-14 00:28:57
66908,['495'],2010-07-14 00:28:57
66908,['490'],2010-07-14 00:28:57
66908,['485'],2010-07-14 00:28:57
66908,['50'],2010-07-14 00:28:57
66908,['480'],2010-07-14 00:28:57
66908,['475'],2010-07-14 00:28:57
66908,['470'],2010-07-14 00:28:57
66908,['465'],2010-07-14 00:28:57
66908,['460'],2010-07-14 00:28:57
66908,['455'],2010-07-14 00:28:57
66908,['450'],2010-07-14 00:28:57
66908,['445'],2010-07-14 00:28:57
66908,['440'],2010-07-14 00:28:57
66913,['425'],2010-07-14 00:39:40
66913,['420'],2010-07-14 00:39:40
66913,['415'],2010-07-14 00:39:40
66913,['410'],2010-07-14 00:39:40
66915,['405'],2010-07-14 00:44:00
66915,['400'],2010-07-14 00:44:00
66916,['35'],2010-07-14 00:46:11
66916,['60'],2010-07-14 00:46:11
66916,['395'],2010-07-14 00:46:11
66917,['390'],2010-07-14 00:49:08
66917,['385'],2010-07-14 00:49:08
66919,['375'],2010-07-14 00:47:29
66919,['370'],2010-07-14 00:47:29
66919,['365'],2010-07-14 00:47:29
66919,['360'],2010-07-14 00:47:29
66922,['350'],2010-07-14 01:05:03
66922,['345'],2010-07-14 01:05:03
66922,['340'],2010-07-14 01:05:03
66922,['335'],2010-07-14 01:05:03
66922,['330'],2010-07-14 01:05:03
66924,['325'],2010-07-14 01:08:41
66924,['5'],2010-07-14 01:08:41
66930,['448.34'],2010-07-14 01:16:14
66930,['447.34'],2010-07-14 01:16:14
66930,['350'],2010-07-14 01:16:14
66930,['9.01'],2010-07-14 01:16:14
66932,['5'],2010-07-14 01:20:59
66932,['50'],2010-07-14 01:20:59
66939,['315'],2010-07-14 01:38:43
66939,['20'],2010-07-14 01:38:43
66941,['310'],2010-07-14 01:49:30
66941,['50'],2010-07-14 01:49:30
66941,['50'],2010-07-14 01:49:30
66941,['305'],2010-07-14 01:49:30
66941,['300'],2010-07-14 01:49:30
66941,['295'],2010-07-14 01:49:30
66941,['290'],2010-07-14 01:49:30
66941,['285'],2010-07-14 01:49:30
66942,['5'],2010-07-14 01:52:17
66942,['5'],2010-07-14 01:52:17
66943,['50'],2010-07-14 01:56:53
66943,['280'],2010-07-14 01:56:53
66943,['275'],2010-07-14 01:56:53
66943,['270'],2010-07-14 01:56:53
66944,['265'],2010-07-14 01:59:23
66944,['260'],2010-07-14 01:59:23
66945,['255'],2010-07-14 02:02:09
66945,['250'],2010-07-14 02:02:09
66946,['245'],2010-07-14 02:03:54
66946,['240'],2010-07-14 02:03:54
66946,['235'],2010-07-14 02:03:54
66946,['230'],2010-07-14 02:03:54
66946,['225'],2010-07-14 02:03:54
66946,['220'],2010-07-14 02:03:54
66948,['210'],2010-07-14 02:12:42
66948,['205'],2010-07-14 02:12:42
66952,['190'],2010-07-14 02:16:20
66952,['5'],2010-07-14 02:16:20
66952,['185'],2010-07-14 02:16:20
66952,['180'],2010-07-14 02:16:20
66953,['175'],2010-07-14 02:18:53
66953,['5'],2010-07-14 02:18:53
66953,['5'],2010-07-14 02:18:53
66953,['5'],2010-07-14 02:18:53
66957,['50'],2010-07-14 02:27:02
66957,['165'],2010-07-14 02:27:02
66957,['160'],2010-07-14 02:27:02
66960,['150'],2010-07-14 02:35:54
66960,['20.1'],2010-07-14 02:35:54
66960,['145'],2010-07-14 02:35:54
66963,['20'],2010-07-14 02:40:14
66963,['140'],2010-07-14 02:40:14
66964,['50'],2010-07-14 02:43:48
66964,['135'],2010-07-14 02:43:48
66964,['130'],2010-07-14 02:43:48
66964,['125'],2010-07-14 02:43:48
66966,['120'],2010-07-14 02:51:53
66966,['115'],2010-07-14 02:51:53
66967,['10'],2010-07-14 02:53:06
66967,['50'],2010-07-14 02:53:06
66968,['110'],2010-07-14 02:57:23
66968,['105'],2010-07-14 02:57:23
66970,['100'],2010-07-14 03:00:13
66970,['95'],2010-07-14 03:00:13
66974,['90'],2010-07-14 03:04:52
66974,['50'],2010-07-14 03:04:52
66974,['85'],2010-07-14 03:04:52
66975,['20'],2010-07-14 03:09:37
66975,['80'],2010-07-14 03:09:37
66975,['75'],2010-07-14 03:09:37
66982,['60'],2010-07-14 03:26:15
66982,['50'],2010-07-14 03:26:15
66986,['50'],2010-07-14 03:35:58
66986,['5'],2010-07-14 03:35:58
66986,['144'],2010-07-14 03:35:58
66990,['40'],2010-07-14 03:41:04
66990,['35'],2010-07-14 03:41:04
66992,['30'],2010-07-14 03:44:21
66992,['50'],2010-07-14 03:44:21
66994,['50'],2010-07-14 03:47:27
66994,['25'],2010-07-14 03:47:27
67000,['1'],2010-07-14 03:56:51
67000,['144'],2010-07-14 03:56:51
67004,['1100'],2010-07-14 04:05:27
67004,['10'],2010-07-14 04:05:27
67005,['5'],2010-07-14 04:12:55
67005,['1000'],2010-07-14 04:12:55
67007,['995'],2010-07-14 04:24:55
67007,['990'],2010-07-14 04:24:55
67007,['5'],2010-07-14 04:24:55
67007,['5'],2010-07-14 04:24:55
67017,['970'],2010-07-14 04:48:34
67017,['5'],2010-07-14 04:48:34
67020,['5'],2010-07-14 04:50:27
67020,['960'],2010-07-14 04:50:27
67020,['955'],2010-07-14 04:50:27
67022,['945'],2010-07-14 04:55:19
67022,['940'],2010-07-14 04:55:19
67023,['935'],2010-07-14 04:59:53
67023,['930'],2010-07-14 04:59:53
67036,['925'],2010-07-14 05:28:48
67036,['920'],2010-07-14 05:28:48
67047,['29.2'],2010-07-14 06:00:17
67047,['905'],2010-07-14 06:00:17
67047,['50'],2010-07-14 06:00:17
67047,['900'],2010-07-14 06:00:17
67048,['895'],2010-07-14 06:07:35
67048,['50'],2010-07-14 06:07:35
67051,['890'],2010-07-14 06:16:30
67051,['885'],2010-07-14 06:16:30
67051,['880'],2010-07-14 06:16:30
67058,['865'],2010-07-14 06:43:53
67058,['105'],2010-07-14 06:43:53
67058,['860'],2010-07-14 06:43:53
67059,['855'],2010-07-14 06:49:51
67059,['850'],2010-07-14 06:49:51
67065,['845'],2010-07-14 07:02:40
67065,['840'],2010-07-14 07:02:40
67066,['50'],2010-07-14 07:07:55
67066,['835'],2010-07-14 07:07:55
67066,['830'],2010-07-14 07:07:55
67067,['40'],2010-07-14 07:11:20
67067,['50'],2010-07-14 07:11:20
67069,['825'],2010-07-14 07:17:36
67069,['50'],2010-07-14 07:17:36
67069,['820'],2010-07-14 07:17:36
67073,['815'],2010-07-14 07:26:23
67073,['50'],2010-07-14 07:26:23
67075,['5'],2010-07-14 07:39:51
67075,['810'],2010-07-14 07:39:51
67075,['805'],2010-07-14 07:39:51
67082,['795'],2010-07-14 08:07:27
67082,['790'],2010-07-14 08:07:27
67082,['785'],2010-07-14 08:07:27
67089,['50'],2010-07-14 08:24:13
67089,['5'],2010-07-14 08:24:13
67089,['775'],2010-07-14 08:24:13
67097,['765'],2010-07-14 08:40:59
67097,['760'],2010-07-14 08:40:59
67112,['55'],2010-07-14 09:08:48
67112,['25'],2010-07-14 09:08:48
67118,['50'],2010-07-14 09:23:05
67118,['50'],2010-07-14 09:23:05
67120,['15'],2010-07-14 09:26:28
67120,['5'],2010-07-14 09:26:28
67123,['50'],2010-07-14 09:33:04
67123,['5'],2010-07-14 09:33:04
67123,['50'],2010-07-14 09:33:04
67123,['49'],2010-07-14 09:33:04
67123,['4.99'],2010-07-14 09:33:04
67123,['4.95'],2010-07-14 09:33:04
67129,['50'],2010-07-14 09:59:23
67129,['740'],2010-07-14 09:59:23
67129,['740'],2010-07-14 09:59:23
67147,['100'],2010-07-14 10:41:32
67147,['725'],2010-07-14 10:41:32
67148,['50'],2010-07-14 10:46:22
67148,['5'],2010-07-14 10:46:22
67157,['720'],2010-07-14 11:04:07
67157,['600'],2010-07-14 11:04:07
67157,['715'],2010-07-14 11:04:07
67172,['710'],2010-07-14 11:35:48
67172,['50'],2010-07-14 11:35:48
67191,['695'],2010-07-14 12:08:14
67191,['690'],2010-07-14 12:08:14
67191,['685'],2010-07-14 12:08:14
67191,['680'],2010-07-14 12:08:14
67192,['675'],2010-07-14 12:10:36
67192,['670'],2010-07-14 12:10:36
67192,['665'],2010-07-14 12:10:36
67192,['660'],2010-07-14 12:10:36
67195,['650'],2010-07-14 12:13:10
67195,['645'],2010-07-14 12:13:10
67197,['635'],2010-07-14 12:15:47
67197,['630'],2010-07-14 12:15:47
67197,['625'],2010-07-14 12:15:47
67199,['50'],2010-07-14 12:19:53
67199,['620'],2010-07-14 12:19:53
67199,['615'],2010-07-14 12:19:53
67200,['610'],2010-07-14 12:26:19
67200,['5'],2010-07-14 12:26:19
67200,['605'],2010-07-14 12:26:19
67200,['600'],2010-07-14 12:26:19
67200,['595'],2010-07-14 12:26:19
67200,['590'],2010-07-14 12:26:19
67202,['580'],2010-07-14 12:32:02
67202,['575'],2010-07-14 12:32:02
67202,['570'],2010-07-14 12:32:02
67202,['565'],2010-07-14 12:32:02
67202,['560'],2010-07-14 12:32:02
67206,['550'],2010-07-14 12:39:43
67206,['545'],2010-07-14 12:39:43
67207,['7.66'],2010-07-14 12:42:55
67207,['540'],2010-07-14 12:42:55
67207,['3'],2010-07-14 12:42:55
67207,['535'],2010-07-14 12:42:55
67207,['530'],2010-07-14 12:42:55
67208,['5'],2010-07-14 12:45:11
67208,['525'],2010-07-14 12:45:11
67210,['520'],2010-07-14 12:47:29
67210,['515'],2010-07-14 12:47:29
67210,['510'],2010-07-14 12:47:29
67212,['50'],2010-07-14 12:53:08
67212,['0.32'],2010-07-14 12:53:08
67212,['0.06'],2010-07-14 12:53:08
67212,['500'],2010-07-14 12:53:08
67212,['0.05'],2010-07-14 12:53:08
67212,['0.27'],2010-07-14 12:53:08
67214,['0.22'],2010-07-14 13:01:21
67214,['0.17'],2010-07-14 13:01:21
67214,['0.12'],2010-07-14 13:01:21
67214,['0.07'],2010-07-14 13:01:21
67216,['0.68'],2010-07-14 13:06:38
67216,['100'],2010-07-14 13:06:38
67216,['0.63'],2010-07-14 13:06:38
67216,['0.58'],2010-07-14 13:06:38
67217,['0.53'],2010-07-14 13:08:23
67217,['0.48'],2010-07-14 13:08:23
67217,['0.43'],2010-07-14 13:08:23
67222,['0.33'],2010-07-14 13:16:28
67222,['50'],2010-07-14 13:16:28
67222,['2.89'],2010-07-14 13:16:28
67222,['1'],2010-07-14 13:16:28
67222,['0.28'],2010-07-14 13:16:28
67222,['0.23'],2010-07-14 13:16:28
67222,['0.18'],2010-07-14 13:16:28
67222,['0.13'],2010-07-14 13:16:28
67222,['0.08'],2010-07-14 13:16:28
67223,['0.95'],2010-07-14 13:20:42
67223,['50'],2010-07-14 13:20:42
67223,['0.9'],2010-07-14 13:20:42
67223,['0.85'],2010-07-14 13:20:42
67223,['0.8'],2010-07-14 13:20:42
67223,['0.75'],2010-07-14 13:20:42
67224,['0.7'],2010-07-14 13:22:50
67224,['1'],2010-07-14 13:22:50
67224,['0.65'],2010-07-14 13:22:50
67224,['0.6'],2010-07-14 13:22:50
67224,['0.55'],2010-07-14 13:22:50
67224,['0.99'],2010-07-14 13:22:50
67224,['0.98'],2010-07-14 13:22:50
67224,['0.97'],2010-07-14 13:22:50
67224,['0.96'],2010-07-14 13:22:50
67224,['0.95'],2010-07-14 13:22:50
67224,['0.94'],2010-07-14 13:22:50
67224,['0.93'],2010-07-14 13:22:50
67224,['0.92'],2010-07-14 13:22:50
67224,['0.91'],2010-07-14 13:22:50
67224,['0.9'],2010-07-14 13:22:50
67224,['0.89'],2010-07-14 13:22:50
67224,['0.88'],2010-07-14 13:22:50
67224,['0.87'],2010-07-14 13:22:50
67224,['0.86'],2010-07-14 13:22:50
67225,['0.5'],2010-07-14 13:24:53
67225,['0.85'],2010-07-14 13:24:53
67226,['0.45'],2010-07-14 13:25:59
67226,['0.4'],2010-07-14 13:25:59
